ID,Defect_ID,Control_Type,State,Timestamp
3766,942,AUTH18,assign,2026-06-18 05:17:59
3767,942,AUTH18,in-progress,2026-06-18 06:42:59
3768,942,AUTH18,closed,2026-06-18 06:48:59
3769,943,AUTH18,new,2026-06-18 09:40:59
3770,943,AUTH18,assign,2026-06-18 09:46:59
3771,943,AUTH18,in-progress,2026-06-18 14:35:59
3772,943,AUTH18,closed,2026-06-18 16:19:59
3773,944,ACC17,new,2026-06-18 16:53:59
3774,944,ACC17,assign,2026-06-18 20:39:59
3775,944,ACC17,in-progress,2026-06-19 00:26:59
3776,944,ACC17,closed,2026-06-19 02:32:59
3777,945,ACC17,new,2026-06-19 03:21:59
3778,945,ACC17,assign,2026-06-19 08:18:59
3779,945,ACC17,in-progress,2026-06-19 13:09:59
3780,945,ACC17,closed,2026-06-19 13:43:59
3781,946,ACC03,new,2026-06-19 15:08:59
3782,946,ACC03,assign,2026-06-19 20:06:59
3783,946,ACC03,in-progress,2026-06-19 21:16:59
3784,946,ACC03,closed,2026-06-19 23:49:59
3785,947,ACC03,new,2026-06-20 02:39:59
3786,947,ACC03,assign,2026-06-20 03:05:59
3787,947,ACC03,in-progress,2026-06-20 08:01:59
3788,947,ACC03,closed,2026-06-20 11:14:59
3789,948,AUTH42,new,2026-06-20 14:20:59
3790,948,AUTH42,assign,2026-06-20 15:30:59
3791,948,AUTH42,in-progress,2026-06-20 19:01:59
3792,948,AUTH42,closed,2026-06-20 20:35:59
3793,949,ACC17,new,2026-06-20 22:22:59
3794,949,ACC17,assign,2026-06-21 02:38:59
3795,949,ACC17,in-progress,2026-06-21 03:44:59
3796,949,ACC17,closed,2026-06-21 06:46:59
3797,950,ACC28,new,2026-06-21 10:36:59
3798,950,ACC28,assign,2026-06-21 11:07:59
3799,950,ACC28,in-progress,2026-06-21 12:54:59
3800,950,ACC28,closed,2026-06-21 17:44:59
3801,951,AUTH18,new,2026-06-21 22:29:59
3802,951,AUTH18,assign,2026-06-22 03:28:59
3803,951,AUTH18,in-progress,2026-06-22 05:53:59
3804,951,AUTH18,closed,2026-06-22 06:49:59
3805,952,AUTH42,new,2026-06-22 09:34:59
3806,952,AUTH42,assign,2026-06-22 11:34:59
3807,952,AUTH42,in-progress,2026-06-22 16:24:59
3808,952,AUTH42,closed,2026-06-22 18:56:59
3809,953,ACC03,new,2026-06-22 21:39:59
3810,953,ACC03,assign,2026-06-22 23:34:59
3811,953,ACC03,in-progress,2026-06-22 23:43:59
3812,953,ACC03,closed,2026-06-23 04:40:59
3813,954,AUTH18,new,2026-06-23 07:33:59
3814,954,AUTH18,assign,2026-06-23 10:28:59
3815,954,AUTH18,in-progress,2026-06-23 14:50:59
3816,954,AUTH18,closed,2026-06-23 17:57:59
3817,955,AUTH18,new,2026-06-23 18:00:59
3818,955,AUTH18,assign,2026-06-23 20:30:59
3819,955,AUTH18,in-progress,2026-06-23 20:50:59
3820,955,AUTH18,closed,2026-06-23 22:58:59
3821,956,ACC28,new,2026-06-23 23:45:59
3822,956,ACC28,assign,2026-06-24 02:01:59
3823,956,ACC28,in-progress,2026-06-24 04:10:59
3824,956,ACC28,closed,2026-06-24 04:29:59
3825,957,ACC17,new,2026-06-24 07:15:59
3826,957,ACC17,assign,2026-06-24 09:43:59
3827,957,ACC17,in-progress,2026-06-24 12:55:59
3828,957,ACC17,closed,2026-06-24 16:02:59
3829,958,ACC03,new,2026-06-24 19:50:59
3830,958,ACC03,assign,2026-06-24 23:46:59
3831,958,ACC03,in-progress,2026-06-25 03:26:59
3832,958,ACC03,closed,2026-06-25 03:29:59
3833,959,ACC03,new,2026-06-25 03:47:59
3834,959,ACC03,assign,2026-06-25 05:12:59
3835,959,ACC03,in-progress,2026-06-25 08:03:59
3836,959,ACC03,closed,2026-06-25 12:44:59
3837,960,AUTH42,new,2026-06-25 16:31:59
3838,960,AUTH42,assign,2026-06-25 16:51:59
3839,960,AUTH42,in-progress,2026-06-25 19:56:59
3840,960,AUTH42,closed,2026-06-26 00:47:59
3841,961,ACC28,new,2026-06-26 05:01:59
3842,961,ACC28,assign,2026-06-26 09:41:59
3843,961,ACC28,in-progress,2026-06-26 10:27:59
3844,961,ACC28,closed,2026-06-26 11:32:59
3845,962,ACC28,new,2026-06-26 12:13:59
3846,962,ACC28,assign,2026-06-26 16:56:59
3847,962,ACC28,in-progress,2026-06-26 18:19:59
3848,962,ACC28,closed,2026-06-26 19:15:59
3849,963,AUTH18,new,2026-06-26 22:49:59
3850,963,AUTH18,assign,2026-06-27 03:26:59
3851,963,AUTH18,in-progress,2026-06-27 05:48:59
3852,963,AUTH18,closed,2026-06-27 08:41:59
3853,964,AUTH42,new,2026-06-27 12:47:59
3854,964,AUTH42,assign,2026-06-27 17:11:59
3855,964,AUTH42,in-progress,2026-06-27 18:31:59
3856,964,AUTH42,closed,2026-06-27 21:07:59
3857,965,ACC17,new,2026-06-27 23:12:59
3858,965,ACC17,assign,2026-06-27 23:45:59
3859,965,ACC17,in-progress,2026-06-28 04:11:59
3860,965,ACC17,closed,2026-06-28 07:41:59
3861,966,ACC03,new,2026-06-28 10:09:59
3862,966,ACC03,assign,2026-06-28 11:42:59
3863,966,ACC03,in-progress,2026-06-28 15:29:59
3864,966,ACC03,closed,2026-06-28 16:39:59
3865,967,ACC03,new,2026-06-28 20:19:59
3866,967,ACC03,assign,2026-06-29 00:11:59
3867,967,ACC03,in-progress,2026-06-29 02:06:59
3868,967,ACC03,closed,2026-06-29 02:33:59
3869,968,AUTH42,new,2026-06-29 04:11:59
3870,968,AUTH42,assign,2026-06-29 05:30:59
3871,968,AUTH42,in-progress,2026-06-29 07:54:59
3872,968,AUTH42,closed,2026-06-29 08:38:59
3873,969,ACC03,new,2026-06-29 11:24:59
3874,969,ACC03,assign,2026-06-29 12:48:59
3875,969,ACC03,in-progress,2026-06-29 16:34:59
3876,969,ACC03,closed,2026-06-29 21:20:59
3877,970,ACC17,new,2026-06-29 21:46:59
3878,970,ACC17,assign,2026-06-30 00:24:59
3879,970,ACC17,in-progress,2026-06-30 02:05:59
3880,970,ACC17,closed,2026-06-30 05:22:59
3881,971,ACC17,new,2026-06-30 09:34:59
3882,971,ACC17,assign,2026-06-30 10:18:59
3883,971,ACC17,in-progress,2026-06-30 11:52:59
3884,971,ACC17,closed,2026-06-30 13:18:59
3885,972,ACC17,new,2026-06-30 17:28:59
3886,972,ACC17,assign,2026-06-30 21:15:59
3887,972,ACC17,in-progress,2026-07-01 00:47:59
3888,972,ACC17,closed,2026-07-01 05:13:59
3889,973,AUTH18,new,2026-07-01 08:52:59
3890,973,AUTH18,assign,2026-07-01 13:50:59
3891,973,AUTH18,in-progress,2026-07-01 15:31:59
3892,973,AUTH18,closed,2026-07-01 17:50:59
3893,974,ACC28,new,2026-07-01 21:38:59
3894,974,ACC28,assign,2026-07-02 01:27:59
3895,974,ACC28,in-progress,2026-07-02 02:33:59
3896,974,ACC28,closed,2026-07-02 04:01:59
3897,975,ACC17,new,2026-07-02 08:27:59
3898,975,ACC17,assign,2026-07-02 11:58:59
3899,975,ACC17,in-progress,2026-07-02 16:26:59
3900,975,ACC17,closed,2026-07-02 18:00:59
3901,976,AUTH18,new,2026-07-02 21:04:59
3902,976,AUTH18,assign,2026-07-03 00:27:59
3903,976,AUTH18,in-progress,2026-07-03 04:28:59
3904,976,AUTH18,closed,2026-07-03 08:12:59
3905,977,AUTH42,new,2026-07-03 10:16:59
3906,977,AUTH42,assign,2026-07-03 14:09:59
3907,977,AUTH42,in-progress,2026-07-03 18:20:59
3908,977,AUTH42,closed,2026-07-03 22:05:59
3909,978,AUTH42,new,2026-07-04 00:45:59
3910,978,AUTH42,assign,2026-07-04 01:23:59
3911,978,AUTH42,in-progress,2026-07-04 03:23:59
3912,978,AUTH42,closed,2026-07-04 08:03:59
3913,979,AUTH42,new,2026-07-04 12:11:59
3914,979,AUTH42,assign,2026-07-04 13:44:59
3915,979,AUTH42,in-progress,2026-07-04 18:04:59
3916,979,AUTH42,closed,2026-07-04 18:27:59
3917,980,AUTH42,new,2026-07-04 20:44:59
3918,980,AUTH42,assign,2026-07-04 22:53:59
3919,980,AUTH42,in-progress,2026-07-05 01:38:59
3920,980,AUTH42,closed,2026-07-05 02:10:59
3921,981,ACC03,new,2026-07-05 04:52:59
3922,981,ACC03,assign,2026-07-05 07:12:59
3923,981,ACC03,in-progress,2026-07-05 11:01:59
3924,981,ACC03,closed,2026-07-05 15:19:59
3925,982,AUTH42,new,2026-07-05 17:40:59
3926,982,AUTH42,assign,2026-07-05 19:58:59
3927,982,AUTH42,in-progress,2026-07-05 20:08:59
3928,982,AUTH42,closed,2026-07-06 00:04:59
3929,983,ACC28,new,2026-07-06 03:36:59
3930,983,ACC28,assign,2026-07-06 04:49:59
3931,983,ACC28,in-progress,2026-07-06 08:22:59
3932,983,ACC28,closed,2026-07-06 08:54:59
3933,984,ACC17,new,2026-07-06 11:06:59
3934,984,ACC17,assign,2026-07-06 12:31:59
3935,984,ACC17,in-progress,2026-07-06 15:50:59
3936,984,ACC17,closed,2026-07-06 16:51:59
3937,985,ACC03,new,2026-07-06 20:57:59
3938,985,ACC03,assign,2026-07-06 21:08:59
3939,985,ACC03,in-progress,2026-07-07 00:32:59
3940,985,ACC03,closed,2026-07-07 03:56:59
3941,986,ACC28,new,2026-07-07 03:58:59
3942,986,ACC28,assign,2026-07-07 04:56:59
3943,986,ACC28,in-progress,2026-07-07 08:57:59
3944,986,ACC28,closed,2026-07-07 12:43:59
3945,987,ACC17,new,2026-07-07 17:24:59
3946,987,ACC17,assign,2026-07-07 18:40:59
3947,987,ACC17,in-progress,2026-07-07 22:01:59
3948,987,ACC17,closed,2026-07-07 22:29:59
3949,988,ACC17,new,2026-07-08 02:07:59
3950,988,ACC17,assign,2026-07-08 04:54:59
3951,988,ACC17,in-progress,2026-07-08 07:26:59
3952,988,ACC17,closed,2026-07-08 10:12:59
3953,989,ACC03,new,2026-07-08 11:12:59
3954,989,ACC03,assign,2026-07-08 12:32:59
3955,989,ACC03,in-progress,2026-07-08 15:19:59
3956,989,ACC03,closed,2026-07-08 19:41:59
3957,990,AUTH18,new,2026-07-08 19:49:59
3958,990,AUTH18,assign,2026-07-08 20:33:59
3959,990,AUTH18,in-progress,2026-07-09 00:18:59
3960,990,AUTH18,closed,2026-07-09 01:04:59
3961,991,AUTH18,new,2026-07-09 04:50:59
3962,991,AUTH18,assign,2026-07-09 08:30:59
3963,991,AUTH18,in-progress,2026-07-09 11:56:59
3964,991,AUTH18,closed,2026-07-09 16:19:59
3965,992,ACC17,new,2026-07-09 20:02:59
3966,992,ACC17,assign,2026-07-10 01:01:59
3967,992,ACC17,in-progress,2026-07-10 05:09:59
3968,992,ACC17,closed,2026-07-10 06:58:59
3969,993,ACC03,new,2026-07-10 11:33:59
3970,993,ACC03,assign,2026-07-10 15:28:59
3971,993,ACC03,in-progress,2026-07-10 17:14:59
3972,993,ACC03,closed,2026-07-10 22:09:59
3973,994,AUTH18,new,2026-07-11 02:30:59
3974,994,AUTH18,assign,2026-07-11 04:54:59
3975,994,AUTH18,in-progress,2026-07-11 06:12:59
3976,994,AUTH18,closed,2026-07-11 10:21:59
3977,995,ACC28,new,2026-07-11 10:34:59
3978,995,ACC28,assign,2026-07-11 14:04:59
3979,995,ACC28,in-progress,2026-07-11 14:48:59
3980,995,ACC28,closed,2026-07-11 14:52:59
3981,996,AUTH42,new,2026-07-11 17:39:59
3982,996,AUTH42,assign,2026-07-11 21:51:59
3983,996,AUTH42,in-progress,2026-07-11 23:25:59
3984,996,AUTH42,closed,2026-07-11 23:38:59
3985,997,AUTH18,new,2026-07-12 01:48:59
3986,997,AUTH18,assign,2026-07-12 03:09:59
3987,997,AUTH18,in-progress,2026-07-12 04:43:59
3988,997,AUTH18,closed,2026-07-12 06:13:59
3989,998,AUTH18,new,2026-07-12 07:20:59
3990,998,AUTH18,assign,2026-07-12 09:00:59
3991,998,AUTH18,in-progress,2026-07-12 12:57:59
3992,998,AUTH18,closed,2026-07-12 14:47:59
3993,999,ACC17,new,2026-07-12 15:39:59
3994,999,ACC17,assign,2026-07-12 18:49:59
3995,999,ACC17,in-progress,2026-07-12 23:15:59
3996,999,ACC17,closed,2026-07-13 01:06:59
3997,1000,ACC28,new,2026-07-13 02:30:59
3998,1000,ACC28,assign,2026-07-13 04:52:59
3999,1000,ACC28,in-progress,2026-07-13 09:24:59
4000,1000,ACC28,closed,2026-07-13 10:29:59
4001,1001,AUTH42,new,2026-07-13 13:46:59
4002,1001,AUTH42,assign,2026-07-13 17:46:59
4003,1001,AUTH42,in-progress,2026-07-13 22:41:59
4004,1001,AUTH42,closed,2026-07-13 23:33:59
4005,1002,AUTH42,new,2026-07-14 03:35:59
4006,1002,AUTH42,assign,2026-07-14 06:02:59
4007,1002,AUTH42,in-progress,2026-07-14 11:00:59
4008,1002,AUTH42,closed,2026-07-14 15:35:59
4009,1003,ACC17,new,2026-07-14 20:18:59
4010,1003,ACC17,assign,2026-07-15 01:15:59
4011,1003,ACC17,in-progress,2026-07-15 04:12:59
4012,1003,ACC17,closed,2026-07-15 08:49:59
4013,1004,ACC28,new,2026-07-15 09:12:59
4014,1004,ACC28,assign,2026-07-15 11:00:59
4015,1004,ACC28,in-progress,2026-07-15 12:48:59
4016,1004,ACC28,closed,2026-07-15 13:55:59
4017,1005,AUTH42,new,2026-07-15 17:13:59
4018,1005,AUTH42,assign,2026-07-15 19:11:59
4019,1005,AUTH42,in-progress,2026-07-15 22:47:59
4020,1005,AUTH42,closed,2026-07-15 23:58:59
4021,1006,ACC03,new,2026-07-16 01:01:59
4022,1006,ACC03,assign,2026-07-16 04:03:59
4023,1006,ACC03,in-progress,2026-07-16 06:06:59
4024,1006,ACC03,closed,2026-07-16 07:37:59
4025,1007,AUTH18,new,2026-07-16 10:12:59
4026,1007,AUTH18,assign,2026-07-16 12:16:59
4027,1007,AUTH18,in-progress,2026-07-16 14:24:59
4028,1007,AUTH18,closed,2026-07-16 15:21:59
4029,1008,ACC03,new,2026-07-16 18:26:59
4030,1008,ACC03,assign,2026-07-16 19:27:59
4031,1008,ACC03,in-progress,2026-07-16 19:36:59
4032,1008,ACC03,closed,2026-07-17 00:08:59
4033,1009,ACC28,new,2026-07-17 04:49:59
4034,1009,ACC28,assign,2026-07-17 09:48:59
4035,1009,ACC28,in-progress,2026-07-17 11:47:59
4036,1009,ACC28,closed,2026-07-17 12:22:59
4037,1010,ACC17,new,2026-07-17 15:02:59
4038,1010,ACC17,assign,2026-07-17 17:53:59
4039,1010,ACC17,in-progress,2026-07-17 20:52:59
4040,1010,ACC17,closed,2026-07-18 00:06:59
4041,1011,ACC28,new,2026-07-18 00:36:59
4042,1011,ACC28,assign,2026-07-18 03:40:59
4043,1011,ACC28,in-progress,2026-07-18 06:06:59
4044,1011,ACC28,closed,2026-07-18 08:50:59
4045,1012,ACC03,new,2026-07-18 10:19:59
4046,1012,ACC03,assign,2026-07-18 13:06:59
4047,1012,ACC03,in-progress,2026-07-18 13:53:59
4048,1012,ACC03,closed,2026-07-18 15:55:59
4049,1013,ACC28,new,2026-07-18 20:17:59
4050,1013,ACC28,assign,2026-07-18 21:00:59
4051,1013,ACC28,in-progress,2026-07-18 23:24:59
4052,1013,ACC28,closed,2026-07-19 03:54:59
4053,1014,AUTH18,new,2026-07-19 07:35:59
4054,1014,AUTH18,assign,2026-07-19 11:24:59
4055,1014,AUTH18,in-progress,2026-07-19 14:20:59
4056,1014,AUTH18,closed,2026-07-19 17:08:59
4057,1015,AUTH18,new,2026-07-19 22:01:59
4058,1015,AUTH18,assign,2026-07-20 00:14:59
4059,1015,AUTH18,in-progress,2026-07-20 01:28:59
4060,1015,AUTH18,closed,2026-07-20 04:44:59
4061,1016,ACC03,new,2026-07-20 09:01:59
4062,1016,ACC03,assign,2026-07-20 10:23:59
4063,1016,ACC03,in-progress,2026-07-20 15:04:59
4064,1016,ACC03,closed,2026-07-20 19:21:59
4065,1017,ACC28,new,2026-07-21 00:17:59
4066,1017,ACC28,assign,2026-07-21 01:04:59
4067,1017,ACC28,in-progress,2026-07-21 04:50:59
4068,1017,ACC28,closed,2026-07-21 06:42:59
4069,1018,ACC28,new,2026-07-21 09:29:59
4070,1018,ACC28,assign,2026-07-21 13:15:59
4071,1018,ACC28,in-progress,2026-07-21 15:09:59
4072,1018,ACC28,closed,2026-07-21 15:31:59
4073,1019,ACC03,new,2026-07-21 18:40:59
4074,1019,ACC03,assign,2026-07-21 20:25:59
4075,1019,ACC03,in-progress,2026-07-21 22:23:59
4076,1019,ACC03,closed,2026-07-22 02:29:59
4077,1020,AUTH18,new,2026-07-22 05:20:59
4078,1020,AUTH18,assign,2026-07-22 09:41:59
4079,1020,AUTH18,in-progress,2026-07-22 13:02:59
4080,1020,AUTH18,closed,2026-07-22 14:09:59
4081,1021,ACC03,new,2026-07-22 14:30:59
4082,1021,ACC03,assign,2026-07-22 16:53:59
4083,1021,ACC03,in-progress,2026-07-22 20:42:59
4084,1021,ACC03,closed,2026-07-22 23:11:59
4085,1022,ACC17,new,2026-07-22 23:31:59
4086,1022,ACC17,assign,2026-07-23 01:01:59
4087,1022,ACC17,in-progress,2026-07-23 01:46:59
4088,1022,ACC17,closed,2026-07-23 03:41:59
4089,1023,AUTH42,new,2026-07-23 05:29:59
4090,1023,AUTH42,assign,2026-07-23 08:21:59
4091,1023,AUTH42,in-progress,2026-07-23 12:58:59
4092,1023,AUTH42,closed,2026-07-23 17:02:59
4093,1024,ACC03,new,2026-07-23 18:21:59
4094,1024,ACC03,assign,2026-07-23 23:06:59
4095,1024,ACC03,in-progress,2026-07-23 23:21:59
4096,1024,ACC03,closed,2026-07-24 01:35:59
4097,1025,ACC17,new,2026-07-24 04:45:59
4098,1025,ACC17,assign,2026-07-24 05:58:59
4099,1025,ACC17,in-progress,2026-07-24 08:17:59
4100,1025,ACC17,closed,2026-07-24 13:08:59
4101,1026,AUTH18,new,2026-07-24 15:25:59
4102,1026,AUTH18,assign,2026-07-24 18:07:59
4103,1026,AUTH18,in-progress,2026-07-24 22:40:59
4104,1026,AUTH18,closed,2026-07-25 00:26:59
4105,1027,AUTH42,new,2026-07-25 04:37:59
4106,1027,AUTH42,assign,2026-07-25 07:39:59
4107,1027,AUTH42,in-progress,2026-07-25 08:04:59
4108,1027,AUTH42,closed,2026-07-25 10:55:59
4109,1028,AUTH18,new,2026-07-25 14:13:59
4110,1028,AUTH18,assign,2026-07-25 14:32:59
4111,1028,AUTH18,in-progress,2026-07-25 18:37:59
4112,1028,AUTH18,closed,2026-07-25 22:50:59
4113,1029,AUTH42,new,2026-07-26 02:11:59
4114,1029,AUTH42,assign,2026-07-26 05:26:59
4115,1029,AUTH42,in-progress,2026-07-26 07:19:59
4116,1029,AUTH42,closed,2026-07-26 10:02:59
4117,1030,AUTH18,new,2026-07-26 10:56:59
4118,1030,AUTH18,assign,2026-07-26 15:05:59
4119,1030,AUTH18,in-progress,2026-07-26 19:02:59
4120,1030,AUTH18,closed,2026-07-26 22:50:59
4121,1031,AUTH18,new,2026-07-27 01:51:59
4122,1031,AUTH18,assign,2026-07-27 03:23:59
4123,1031,AUTH18,in-progress,2026-07-27 05:04:59
4124,1031,AUTH18,closed,2026-07-27 09:36:59
4125,1032,AUTH42,new,2026-07-27 09:46:59
4126,1032,AUTH42,assign,2026-07-27 13:32:59
4127,1032,AUTH42,in-progress,2026-07-27 18:04:59
4128,1032,AUTH42,closed,2026-07-27 22:25:59
4129,1033,AUTH42,new,2026-07-28 02:46:59
4130,1033,AUTH42,assign,2026-07-28 06:46:59
4131,1033,AUTH42,in-progress,2026-07-28 09:22:59
4132,1033,AUTH42,closed,2026-07-28 10:40:59
4133,1034,AUTH42,new,2026-07-28 13:37:59
4134,1034,AUTH42,assign,2026-07-28 14:44:59
4135,1034,AUTH42,in-progress,2026-07-28 19:36:59
4136,1034,AUTH42,closed,2026-07-28 21:45:59
4137,1035,ACC17,new,2026-07-28 22:19:59
4138,1035,ACC17,assign,2026-07-29 02:06:59
4139,1035,ACC17,in-progress,2026-07-29 03:31:59
4140,1035,ACC17,closed,2026-07-29 04:34:59
4141,1036,AUTH42,new,2026-07-29 08:03:59
4142,1036,AUTH42,assign,2026-07-29 12:50:59
4143,1036,AUTH42,in-progress,2026-07-29 17:36:59
4144,1036,AUTH42,closed,2026-07-29 19:54:59
4145,1037,AUTH18,new,2026-07-29 21:19:59
4146,1037,AUTH18,assign,2026-07-30 01:23:59
4147,1037,AUTH18,in-progress,2026-07-30 05:14:59
4148,1037,AUTH18,closed,2026-07-30 08:48:59
4149,1038,AUTH42,new,2026-07-30 12:25:59
4150,1038,AUTH42,assign,2026-07-30 13:19:59
4151,1038,AUTH42,in-progress,2026-07-30 15:14:59
4152,1038,AUTH42,closed,2026-07-30 17:47:59
4153,1039,ACC03,new,2026-07-30 21:16:59
4154,1039,ACC03,assign,2026-07-31 02:02:59
4155,1039,ACC03,in-progress,2026-07-31 02:50:59
4156,1039,ACC03,closed,2026-07-31 06:47:59
4157,1040,AUTH18,new,2026-07-31 08:11:59
4158,1040,AUTH18,assign,2026-07-31 09:49:59
4159,1040,AUTH18,in-progress,2026-07-31 10:13:59
4160,1040,AUTH18,closed,2026-07-31 10:29:59
4161,1041,ACC28,new,2026-07-31 15:21:59
4162,1041,ACC28,assign,2026-07-31 17:16:59
4163,1041,ACC28,in-progress,2026-07-31 21:40:59
4164,1041,ACC28,closed,2026-07-31 21:42:59
4165,1042,ACC17,new,2026-07-31 23:25:59
4166,1042,ACC17,assign,2026-08-01 03:49:59
4167,1042,ACC17,in-progress,2026-08-01 06:51:59
4168,1042,ACC17,closed,2026-08-01 09:36:59
4169,1043,ACC17,new,2026-08-01 10:25:59
4170,1043,ACC17,assign,2026-08-01 13:32:59
4171,1043,ACC17,in-progress,2026-08-01 18:21:59
4172,1043,ACC17,closed,2026-08-01 18:27:59
4173,1044,AUTH42,new,2026-08-01 21:40:59
4174,1044,AUTH42,assign,2026-08-02 00:30:59
4175,1044,AUTH42,in-progress,2026-08-02 04:43:59
4176,1044,AUTH42,closed,2026-08-02 05:16:59
4177,1045,AUTH42,new,2026-08-02 09:47:59
4178,1045,AUTH42,assign,2026-08-02 12:28:59
4179,1045,AUTH42,in-progress,2026-08-02 16:10:59
4180,1045,AUTH42,closed,2026-08-02 16:56:59
4181,1046,ACC28,new,2026-08-02 21:54:59
4182,1046,ACC28,assign,2026-08-02 22:47:59
4183,1046,ACC28,in-progress,2026-08-02 23:49:59
4184,1046,ACC28,closed,2026-08-03 01:37:59
4185,1047,ACC17,new,2026-08-03 05:51:59
4186,1047,ACC17,assign,2026-08-03 08:04:59
4187,1047,ACC17,in-progress,2026-08-03 12:06:59
4188,1047,ACC17,closed,2026-08-03 12:34:59
4189,1048,ACC28,new,2026-08-03 14:31:59
4190,1048,ACC28,assign,2026-08-03 17:06:59
4191,1048,ACC28,in-progress,2026-08-03 18:47:59
4192,1048,ACC28,closed,2026-08-03 21:06:59
4193,1049,ACC28,new,2026-08-03 23:08:59
4194,1049,ACC28,assign,2026-08-03 23:33:59
4195,1049,ACC28,in-progress,2026-08-04 01:05:59
4196,1049,ACC28,closed,2026-08-04 04:11:59
4197,1050,ACC03,new,2026-08-04 08:09:59
4198,1050,ACC03,assign,2026-08-04 12:13:59
4199,1050,ACC03,in-progress,2026-08-04 16:45:59
4200,1050,ACC03,closed,2026-08-04 20:55:59
4201,1051,AUTH42,new,2026-08-05 00:59:59
4202,1051,AUTH42,assign,2026-08-05 05:19:59
4203,1051,AUTH42,in-progress,2026-08-05 07:56:59
4204,1051,AUTH42,closed,2026-08-05 10:39:59
4205,1052,ACC03,new,2026-08-05 11:59:59
4206,1052,ACC03,assign,2026-08-05 12:57:59
4207,1052,ACC03,in-progress,2026-08-05 13:40:59
4208,1052,ACC03,closed,2026-08-05 16:04:59
4209,1053,ACC28,new,2026-08-05 17:14:59
4210,1053,ACC28,assign,2026-08-05 18:13:59
4211,1053,ACC28,in-progress,2026-08-05 22:33:59
4212,1053,ACC28,closed,2026-08-06 00:19:59
4213,1054,ACC17,new,2026-08-06 03:06:59
4214,1054,ACC17,assign,2026-08-06 05:46:59
4215,1054,ACC17,in-progress,2026-08-06 07:57:59
4216,1054,ACC17,closed,2026-08-06 12:31:59
4217,1055,AUTH42,new,2026-08-06 13:35:59
4218,1055,AUTH42,assign,2026-08-06 14:42:59
4219,1055,AUTH42,in-progress,2026-08-06 19:21:59
4220,1055,AUTH42,closed,2026-08-06 19:42:59
4221,1056,ACC17,new,2026-08-06 21:10:59
4222,1056,ACC17,assign,2026-08-06 21:20:59
4223,1056,ACC17,in-progress,2026-08-07 01:47:59
4224,1056,ACC17,closed,2026-08-07 06:29:59
4225,1057,AUTH18,new,2026-08-07 09:21:59
4226,1057,AUTH18,assign,2026-08-07 12:37:59
4227,1057,AUTH18,in-progress,2026-08-07 15:25:59
4228,1057,AUTH18,closed,2026-08-07 16:03:59
4229,1058,ACC28,new,2026-08-07 17:57:59
4230,1058,ACC28,assign,2026-08-07 19:27:59
4231,1058,ACC28,in-progress,2026-08-07 21:58:59
4232,1058,ACC28,closed,2026-08-08 00:52:59
4233,1059,ACC28,new,2026-08-08 01:36:59
4234,1059,ACC28,assign,2026-08-08 06:23:59
4235,1059,ACC28,in-progress,2026-08-08 08:47:59
4236,1059,ACC28,closed,2026-08-08 09:46:59
4237,1060,AUTH18,new,2026-08-08 11:01:59
4238,1060,AUTH18,assign,2026-08-08 11:50:59
4239,1060,AUTH18,in-progress,2026-08-08 11:57:59
4240,1060,AUTH18,closed,2026-08-08 12:53:59
4241,1061,AUTH42,new,2026-08-08 16:52:59
4242,1061,AUTH42,assign,2026-08-08 21:02:59
4243,1061,AUTH42,in-progress,2026-08-08 23:36:59
4244,1061,AUTH42,closed,2026-08-09 03:05:59
4245,1062,ACC17,new,2026-08-09 06:45:59
4246,1062,ACC17,assign,2026-08-09 11:15:59
4247,1062,ACC17,in-progress,2026-08-09 13:55:59
4248,1062,ACC17,closed,2026-08-09 16:24:59
4249,1063,AUTH42,new,2026-08-09 21:07:59
4250,1063,AUTH42,assign,2026-08-10 02:07:59
4251,1063,AUTH42,in-progress,2026-08-10 06:48:59
4252,1063,AUTH42,closed,2026-08-10 08:00:59
4253,1064,ACC28,new,2026-08-10 10:01:59
4254,1064,ACC28,assign,2026-08-10 10:54:59
4255,1064,ACC28,in-progress,2026-08-10 13:18:59
4256,1064,ACC28,closed,2026-08-10 16:30:59
4257,1065,AUTH18,new,2026-08-10 18:08:59
4258,1065,AUTH18,assign,2026-08-10 20:09:59
4259,1065,AUTH18,in-progress,2026-08-10 21:17:59
4260,1065,AUTH18,closed,2026-08-10 23:28:59
4261,1066,ACC03,new,2026-08-11 01:12:59
4262,1066,ACC03,assign,2026-08-11 03:15:59
4263,1066,ACC03,in-progress,2026-08-11 04:33:59
4264,1066,ACC03,closed,2026-08-11 04:50:59
4265,1067,ACC03,new,2026-08-11 09:12:59
4266,1067,ACC03,assign,2026-08-11 10:48:59
4267,1067,ACC03,in-progress,2026-08-11 14:42:59
4268,1067,ACC03,closed,2026-08-11 17:35:59
4269,1068,ACC17,new,2026-08-11 20:40:59
4270,1068,ACC17,assign,2026-08-11 21:34:59
4271,1068,ACC17,in-progress,2026-08-12 00:21:59
4272,1068,ACC17,closed,2026-08-12 01:02:59
4273,1069,AUTH42,new,2026-08-12 03:17:59
4274,1069,AUTH42,assign,2026-08-12 06:13:59
4275,1069,AUTH42,in-progress,2026-08-12 09:44:59
4276,1069,AUTH42,closed,2026-08-12 11:14:59
4277,1070,ACC03,new,2026-08-12 16:11:59
4278,1070,ACC03,assign,2026-08-12 19:07:59
